"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:3f5VK804tkp2GaQjfiNhAI","Time","spotify:artist:0qcSnJwRoOFu4urw2WwZzq","Brook Fox","spotify:album:0A91RhnQSu3EroSy0fMM7w","Time","spotify:artist:0qcSnJwRoOFu4urw2WwZzq","Brook Fox","2024-10-04","https://i.scdn.co/image/ab67616d0000b273f5360a83662958d3176fdefc","1","1","184587","https://p.scdn.co/mp3-preview/2670dd97e7fe6cf28fe549e082b1da33206ade35?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","GXEGG2400001","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-12T12:49:11Z"
"spotify:track:4FDzt9D7k8Er0LLgZC3Vcq","Never Loved Somebody","spotify:artist:5QfKIQ78C8jtliKdwTPHlq","Kylie Rothfield","spotify:album:3gCbh4SAWqhYnRcp6fGnNl","Never Loved Somebody","spotify:artist:5QfKIQ78C8jtliKdwTPHlq","Kylie Rothfield","2024-09-27","https://i.scdn.co/image/ab67616d0000b273dd2d2cddf44b150cfc45ccef","1","1","182544","https://p.scdn.co/mp3-preview/c5284c8cb7c7fd8460b00f6ffbcc28cc1e809c52?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","QZTBA2490954","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-12T12:54:47Z"
"spotify:track:6SWZ5Q5vttmaZGBegCGIZA","Thousand Tiny Knives","spotify:artist:5tDeq7HfeT2cV2YXSv3Pyf","Joe Oliver","spotify:album:2ybYFgbjvi7YCeAPrOhxOP","Thousand Tiny Knives","spotify:artist:5tDeq7HfeT2cV2YXSv3Pyf","Joe Oliver","2020-07-10","https://i.scdn.co/image/ab67616d0000b2737627ba8e54ec996ff2bdc45d","1","1","202266","https://p.scdn.co/mp3-preview/82fef3b28dc8a5d1c1bef6443c263b20a007d907?cid=9950ac751e34487dbbe027c4fd7f8e99","false","6","GBLPF0266992","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-12T12:58:01Z"
"spotify:track:6oaq5nf9bMqGkByNDiGTnD","Price of Love","spotify:artist:6wUAn24MOirNVNqQM47fda","Joshua Golden","spotify:album:20bJOEakDUCm79rhsImATR","Price of Love","spotify:artist:6wUAn24MOirNVNqQM47fda","Joshua Golden","2024-09-20","https://i.scdn.co/image/ab67616d0000b273ab83d62df00bff68c7b3417f","1","1","129677","https://p.scdn.co/mp3-preview/c15949c8d2cf43b7cf2b74ee2824786f96ec40b7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","QT2VB2410656","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-12T12:59:24Z"
"spotify:track:7lNfkJeK5Oqio7YOIbSBCB","Gaslight","spotify:artist:7CzURHjIfP0ClUnjVRyF1i","Derik Fein","spotify:album:3MRzJQrZ3TsZtH5mO2cLrh","Therapy","spotify:artist:7CzURHjIfP0ClUnjVRyF1i","Derik Fein","2024-03-29","https://i.scdn.co/image/ab67616d0000b273c877f2e3f9a32a21801544ae","1","6","204929","https://p.scdn.co/mp3-preview/25ce0c298e8fe9c579076b4e7e593d4dd7426534?cid=9950ac751e34487dbbe027c4fd7f8e99","true","60","TCAGX2338410","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-12T13:00:33Z"
"spotify:track:6nnbxkEXXfEDKPTB1FYPSE","lowercase letters","spotify:artist:360NtdnCpSL0T7eyEphdWW","Noah Richardson","spotify:album:5OxIGPQuWmpyduBKD14FPf","Dead To Me","spotify:artist:360NtdnCpSL0T7eyEphdWW","Noah Richardson","2022-08-26","https://i.scdn.co/image/ab67616d0000b27361b8e4d0ed1cf9645dd91cb6","1","8","225714","https://p.scdn.co/mp3-preview/016d98e5012766a85db35eb0e317552ff2b4c1b8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","QZES82196835","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-12T13:01:33Z"
"spotify:track:2mkJq18AtoPrUDugMrNnCP","The Here and the There","spotify:artist:4Hoo9tskWbbu1lg0Ng8LHo","Bear Teef","spotify:album:2SikMPwAGYTbfkk4JJ6LnD","The Here and the There","spotify:artist:4Hoo9tskWbbu1lg0Ng8LHo","Bear Teef","2024-08-25","https://i.scdn.co/image/ab67616d0000b273fed479f876765ee75a96f119","1","1","214399","https://p.scdn.co/mp3-preview/4b92208d2187b01089dc6c47b4ab3e37d5a2d2dd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","QZTB92448431","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-12T13:03:51Z"
"spotify:track:68mOSKT4uBkKddEAhlMO61","Home","spotify:artist:52N3KGrTWDRhdQJrgBTofE","Good Neighbours","spotify:album:140NIeh2n6kSX9BHAsvlwy","Home","spotify:artist:52N3KGrTWDRhdQJrgBTofE","Good Neighbours","2024-01-17","https://i.scdn.co/image/ab67616d0000b273a1cbd333da5cc7ae8f5981fb","1","1","157485","https://p.scdn.co/mp3-preview/2b14bbe49efe7aaaa943de8c8913e3a49e9f0a61?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","GBUM72400322","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-12T13:05:11Z"
"spotify:track:3mJHTvufu4NrZQGZxMmWeM","Mind Control","spotify:artist:5wD0owYApRtYmjPWavWKvb","Giant Rooks","spotify:album:5pcrj1R40plmpD3EXv61XX","Mind Control","spotify:artist:5wD0owYApRtYmjPWavWKvb","Giant Rooks","2024-11-01","https://i.scdn.co/image/ab67616d0000b27350fbb454fdd963c590287a5b","1","1","155788","https://p.scdn.co/mp3-preview/4a492d462f1bdd1974f41970d4ec49953a56f2ff?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","DEUM72411341","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-12T13:06:03Z"
"spotify:track:70eyG7pqKozUvKPKXLXmpI","i am not who i was","spotify:artist:4lhUHpVOXmkEBGGHV71QCh","Chance Peña","spotify:album:2jHVzEpvZ8gV5zn5IywmRB","Ever-Shifting, Continual Blossoming","spotify:artist:4lhUHpVOXmkEBGGHV71QCh","Chance Peña","2024-09-13","https://i.scdn.co/image/ab67616d0000b273e6a6079a8fd46abb140379e4","1","5","145438","https://p.scdn.co/mp3-preview/81ec3eaf18941c68dfbccdbb68261ba9a50f8955?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","QZTPX2322912","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-12T13:08:39Z"
"spotify:track:4pfhgOylRLcBll5JjUsJZj","Let's Fall in Love for the Night","spotify:artist:37M5pPGs6V1fchFJSgCguX","FINNEAS","spotify:album:2b7DunZFOVCs0QgiTI1FJW","Blood Harmony","spotify:artist:37M5pPGs6V1fchFJSgCguX","FINNEAS","2019-10-04","https://i.scdn.co/image/ab67616d0000b273500f0405c1d3feb14d62849c","1","6","190348","https://p.scdn.co/mp3-preview/b9adcc091cca2767e855302d66f843c270cf0138?cid=9950ac751e34487dbbe027c4fd7f8e99","true","71","GBKPL1825156","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-12T13:09:15Z"
"spotify:track:7u6FErol8bEBXOJiqBiayo","Pretty Face","spotify:artist:5cCLvnxYLQiKTRLRD2DHxw","Ally Salort","spotify:album:01AYACg8rfARq8Z2IyY8vN","Pretty Face","spotify:artist:5cCLvnxYLQiKTRLRD2DHxw","Ally Salort","2024-11-01","https://i.scdn.co/image/ab67616d0000b2734bb08b6dd9878da2fcceeec1","1","1","202547","https://p.scdn.co/mp3-preview/9cb9755d22789ecb640bb4df20d5536407ebdfbe?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","USQX92405886","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-12T13:10:29Z"
"spotify:track:5v3MSh7CD3VNyCwAoSha5p","Half of forever","spotify:artist:7osFcSwjlRPwxZdVALIOuC","Henrik","spotify:album:4aGApWZt5TP9pINDg8Gjlc","Half of forever","spotify:artist:7osFcSwjlRPwxZdVALIOuC","Henrik","2024-01-05","https://i.scdn.co/image/ab67616d0000b27366610dc46c3786f9d81040af","1","1","153250","https://p.scdn.co/mp3-preview/2c352cf47954de11ac9784f2d6c80b574391e38a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","QZWFS2300538","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-12T13:10:47Z"
"spotify:track:0UeDGl27PPkqhM702c5LZW","Outta Money, Outta Mind","spotify:artist:50y7lUCZOffDQNaQ6QVlPx","Delta Sweet","spotify:album:2kY3pCK8etYfrcc7Pn1bfq","Outta Money, Outta Mind","spotify:artist:50y7lUCZOffDQNaQ6QVlPx","Delta Sweet","2024-11-08","https://i.scdn.co/image/ab67616d0000b27326df3026251a40573eab47da","1","1","155224","https://p.scdn.co/mp3-preview/eb17e85d3f539d92c7499296c8234d7f30718081?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","QZZ8A2416979","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-12T13:11:31Z"
"spotify:track:372UxWJ6X1M8UuYgeG3Wq9","Here We Go","spotify:artist:2kKjl9sZPo8nWOQ0QKujlt","Norman","spotify:album:4678wiropgynVo5lOHOSnL","Here We Go","spotify:artist:2kKjl9sZPo8nWOQ0QKujlt","Norman","2019-07-26","https://i.scdn.co/image/ab67616d0000b273a6916c087abad99aacbb28ef","1","1","143280","https://p.scdn.co/mp3-preview/dfb2af0a44cf8dbc9ef28cc7599a8d667bc274c3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","TCAEH1990271","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-12T13:11:53Z"
"spotify:track:3Ebh8oKgfmcwOazxudBPxk","Gotta Get It","spotify:artist:2kKjl9sZPo8nWOQ0QKujlt","Norman","spotify:album:3HVOfieDQPZju0p24SgivP","II","spotify:artist:2kKjl9sZPo8nWOQ0QKujlt","Norman","2018-10-19","https://i.scdn.co/image/ab67616d0000b27307d0b73d1a75ca13c6a11ac8","1","2","149666","https://p.scdn.co/mp3-preview/88f49d8b3d86b33ed76de4ab3b26349c850b43b2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","TCADW1884316","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-12T13:14:20Z"
"spotify:track:61YZ4oWS76JKUFpiET93qJ","Everybody","spotify:artist:2kKjl9sZPo8nWOQ0QKujlt","Norman","spotify:album:6HGYt2TGqwN3rq2bAFkhWG","III","spotify:artist:2kKjl9sZPo8nWOQ0QKujlt","Norman","2020-05-22","https://i.scdn.co/image/ab67616d0000b273961097f2709ec1b0962d6ab1","1","4","154066","https://p.scdn.co/mp3-preview/456f524053b916967893ae60079fdf09d081aba2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","TCAEW2009449","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-12T13:14:42Z"
"spotify:track:3p8BRozw7WzHQjN8ZDyUGj","Prayers","spotify:artist:26jBCeNhJGyjnkBjI44kk5","Anabel","spotify:album:142XnCuCc8jwBm2dmPq8U8","Eternal Solitude","spotify:artist:26jBCeNhJGyjnkBjI44kk5","Anabel","2024-09-26","https://i.scdn.co/image/ab67616d0000b27355ed92059d14249f77fdfa07","1","2","189517","","false","0","QZWFE2462392","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-13T04:06:00Z"
"spotify:track:0D6fyKlF9Acg4r7qbSjctS","On Fire","spotify:artist:7CzURHjIfP0ClUnjVRyF1i","Derik Fein","spotify:album:77XWbbKQY6qX5XjE8SvIMU","On Fire","spotify:artist:7CzURHjIfP0ClUnjVRyF1i","Derik Fein","2024-07-26","https://i.scdn.co/image/ab67616d0000b273d000a9ff7b504c3409be3b64","1","1","154500","https://p.scdn.co/mp3-preview/664a2ce93efad526b9d80261590baba4dd7d8b9f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","TCAIK2472202","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-13T04:06:40Z"
"spotify:track:4gdDN4A202OO2u7UDhoMjM","Turn out fine","spotify:artist:7osFcSwjlRPwxZdVALIOuC","Henrik","spotify:album:4LPDuEPmWtMfOj8argxDrI","Turn out fine","spotify:artist:7osFcSwjlRPwxZdVALIOuC","Henrik","2023-10-27","https://i.scdn.co/image/ab67616d0000b2739e260f10a0c583a2146ec1b3","1","1","147607","https://p.scdn.co/mp3-preview/9d7b4340d83b140d276e43bc3009158fd51da00b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","QZTB92322206","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-13T04:07:26Z"
"spotify:track:3UN5BBwxoHbwFGxWNvaEj7","The Mountain Is You","spotify:artist:4lhUHpVOXmkEBGGHV71QCh","Chance Peña","spotify:album:2jHVzEpvZ8gV5zn5IywmRB","Ever-Shifting, Continual Blossoming","spotify:artist:4lhUHpVOXmkEBGGHV71QCh","Chance Peña","2024-09-13","https://i.scdn.co/image/ab67616d0000b273e6a6079a8fd46abb140379e4","1","12","196210","https://p.scdn.co/mp3-preview/01af5035c735233b434f47568fff1c213a62f008?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","QZGLS2447551","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-13T04:09:41Z"
"spotify:track:1SuNH8rKUtcjWJYvZ3bBGo","Please Don't Be","spotify:artist:1zO3MgzmcwZLLNUQqeU2XH","Hazlett","spotify:album:1OHKL8uNnR7RIoLbCjTJIt","Bloom Mountain","spotify:artist:1zO3MgzmcwZLLNUQqeU2XH","Hazlett","2023-01-13","https://i.scdn.co/image/ab67616d0000b273c047ba63a0777d1d77b8170f","1","1","175201","https://p.scdn.co/mp3-preview/79894a660dc18a94470533251509b5afefceb60f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","SE5262200101","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-13T04:11:14Z"
"spotify:track:4x1dWc1GgAfC04GcTlllax","Lake Missoula","spotify:artist:4qU7IJSReZnsLy5907Mtau","Richy Mitch & The Coal Miners","spotify:album:2weOG4ZiOjfxiuFMsHm9JQ","RMCM","spotify:artist:4qU7IJSReZnsLy5907Mtau","Richy Mitch & The Coal Miners","2017-05-17","https://i.scdn.co/image/ab67616d0000b2731cc17bae5ee17cce117e198a","1","2","106250","https://p.scdn.co/mp3-preview/6b1d00bd4605d46ac324ca68cbcb499d667c6b0c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","SEYOK1731712","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-13T04:12:15Z"
"spotify:track:4OjdtASj8p9hTwS3D555wk","crooked the road.","spotify:artist:6pvai2QB2c0defVI0UTFos","Mon Rovîa","spotify:album:43A0VxIP0ZZ39LRB3AKrCL","crooked the road.","spotify:artist:6pvai2QB2c0defVI0UTFos","Mon Rovîa","2024-08-23","https://i.scdn.co/image/ab67616d0000b273a677bad3a525b6f3e89c3fa8","1","1","175609","https://p.scdn.co/mp3-preview/016916389ef8b5dbbc22ada6c551c22d967a6220?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","CAN112401536","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-13T04:14:14Z"
"spotify:track:7hVZJGsh5fxFtwaqgJq1nf","The Other Side","spotify:artist:4j96cMcT8GRi11qbvo1cLQ","Michael Marcagi","spotify:album:5hJtcqGwi9lmFElCqPRnlS","The Other Side","spotify:artist:4j96cMcT8GRi11qbvo1cLQ","Michael Marcagi","2023-12-11","https://i.scdn.co/image/ab67616d0000b2737d971ca7e051696f05847500","1","1","164227","https://p.scdn.co/mp3-preview/ecac36e0d2ead4a764f6b70330cd1cc60dcd379d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","QZAKB2361793","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-13T04:15:49Z"
"spotify:track:7MDA0WYCgLWU7bRMZD3HF0","Is What It Is","spotify:artist:4lhUHpVOXmkEBGGHV71QCh","Chance Peña","spotify:album:2jHVzEpvZ8gV5zn5IywmRB","Ever-Shifting, Continual Blossoming","spotify:artist:4lhUHpVOXmkEBGGHV71QCh","Chance Peña","2024-09-13","https://i.scdn.co/image/ab67616d0000b273e6a6079a8fd46abb140379e4","1","6","203986","https://p.scdn.co/mp3-preview/2448e1259cf4acf2fdff0223eb5f7bddf361f6df?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","QZNJZ2408933","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-13T04:17:14Z"
"spotify:track:0DwClY2t9YAWHBROMIgrXb","Ho Hey","spotify:artist:16oZKvXb6WkQlVAjwo2Wbg","The Lumineers","spotify:album:2MTEiVNgRgIvVIrJAqHNBu","The Lumineers","spotify:artist:16oZKvXb6WkQlVAjwo2Wbg","The Lumineers","2012-04-03","https://i.scdn.co/image/ab67616d0000b273f350c13195ce048876b5fea4","1","5","163133","https://p.scdn.co/mp3-preview/c33540bb4add6e78feca6e0cf121fbd0d3b9e6dd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","84","USDMG1260805","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-13T04:20:29Z"
"spotify:track:6WDHGgsxiB2YQIib7kcmRf","Enjoy the view","spotify:artist:7osFcSwjlRPwxZdVALIOuC","Henrik","spotify:album:1MYDttHKjrYFTc8G9DYeYy","Enjoy the view","spotify:artist:7osFcSwjlRPwxZdVALIOuC","Henrik","2024-07-12","https://i.scdn.co/image/ab67616d0000b2737032cfe7debbae3bb9cbd82a","1","1","152530","https://p.scdn.co/mp3-preview/5cbe26f355c80a660066ac5726c34a6971e666ad?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","QZPLR2424117","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-13T04:25:38Z"
"spotify:track:4EpBSbkss8IfaNXeMtVzmM","Call my name","spotify:artist:662lI9CXPZ0a6ou4CkLr0G, spotify:artist:7osFcSwjlRPwxZdVALIOuC","GRAHAM, Henrik","spotify:album:5mlHMx35g52wFTpf5EpOAL","Cedarcliff","spotify:artist:662lI9CXPZ0a6ou4CkLr0G, spotify:artist:7osFcSwjlRPwxZdVALIOuC","GRAHAM, Henrik","2024-11-01","https://i.scdn.co/image/ab67616d0000b2738ad93e351c492d749fa25692","1","6","145894","https://p.scdn.co/mp3-preview/776a03313f9ae18debf346cd5c43a7d61c93368d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","QZES72403561","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-13T04:26:45Z"
"spotify:track:3Pbp7cUCx4d3OAkZSCoNvn","Scared To Start","spotify:artist:4j96cMcT8GRi11qbvo1cLQ","Michael Marcagi","spotify:album:3NpeIWhWsxU7d3XL5KEh39","Scared To Start","spotify:artist:4j96cMcT8GRi11qbvo1cLQ","Michael Marcagi","2024-01-12","https://i.scdn.co/image/ab67616d0000b27351ef67c49732e45cd2b26fbe","1","1","159636","https://p.scdn.co/mp3-preview/4b4a41a2b1de22ce3111f82683fd9eaaad4f8440?cid=9950ac751e34487dbbe027c4fd7f8e99","false","84","USWB12400001","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-13T07:58:01Z"
"spotify:track:7Ex7Re4Xqf6ZK4E42CA2GY","Whisper","spotify:artist:3bO19AOone0ubCsfDXDtYt","Myles Smith","spotify:album:5PGxqp0RXnRFH8lK1EY3Ku","Whisper","spotify:artist:3bO19AOone0ubCsfDXDtYt","Myles Smith","2024-10-04","https://i.scdn.co/image/ab67616d0000b273b678f9264447123fd7b9f06e","1","1","194000","https://p.scdn.co/mp3-preview/cc366ccea24f2c803bea7f8c47e449e93411c65e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","GBARL2401364","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2024-11-13T11:27:20Z"
