"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:2gZUPNdnz5Y45eiGxpHGSc","POWER","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:20r762YmB5HeofjMCiPMLv","My Beautiful Dark Twisted Fantasy","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2010-11-22","https://i.scdn.co/image/ab67616d0000b273d9194aa18fa4c9362b47464f","1","3","292093","https://p.scdn.co/mp3-preview/0d5423c5f4d41582149e1ebcf13279964fa76428?cid=9950ac751e34487dbbe027c4fd7f8e99","true","79","USUM71018220","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-05T07:22:14Z"
"spotify:track:7floNISpH8VF4z4459Qo18","Look At Me!","spotify:artist:15UsOTVnJzReFVN1VCnxy4","XXXTENTACION","spotify:album:3cyyJALrHc8LawnQNFYRWL","Look At Me!","spotify:artist:15UsOTVnJzReFVN1VCnxy4","XXXTENTACION","2017-02-20","https://i.scdn.co/image/ab67616d0000b27371af28545729f60b3eca66f7","1","1","126345","https://p.scdn.co/mp3-preview/7add0b609734fafbb2a8284bd5821203d41b46c2?cid=9950ac751e34487dbbe027c4fd7f8e99","true","81","USUYG1131080","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-05T07:22:21Z"
"spotify:track:3w1WjD2zJqjBjDz5fwqQPJ","Tyler Herro","spotify:artist:2LIk90788K0zvyj2JJVwkJ","Jack Harlow","spotify:album:5g2INX6dnMIJG0xKygXwF3","Thats What They All Say","spotify:artist:2LIk90788K0zvyj2JJVwkJ","Jack Harlow","2020-12-11","https://i.scdn.co/image/ab67616d0000b273aeb14ead136118a987246b63","1","11","156578","https://p.scdn.co/mp3-preview/57db620e8b7ffe5c2117a5e65331622a868a21fc?cid=9950ac751e34487dbbe027c4fd7f8e99","true","70","USAT22006588","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-05T07:22:25Z"
"spotify:track:0WSEq9Ko4kFPt8yo3ICd6T","Praise God","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:5CnpZV3q5BcESefcB3WJmz","Donda","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-08-29","https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd","1","6","226652","https://p.scdn.co/mp3-preview/89fd7d1225d577f8c574a1af214848e40ae697ce?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","USUM72116287","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-05T07:22:29Z"
"spotify:track:6JyEh4kl9DLwmSAoNDRn5b","4th Dimension","spotify:artist:2hPgGN4uhvXAxiXQBIXOmE, spotify:artist:52lBOxCxbJg0ttXEW9CQpW","KIDS SEE GHOSTS, Louis Prima","spotify:album:6pwuKxMUkNg673KETsXPUV","KIDS SEE GHOSTS","spotify:artist:2hPgGN4uhvXAxiXQBIXOmE, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:0fA0VVWsXO9YnASrzqfmYu","KIDS SEE GHOSTS, Kanye West, Kid Cudi","2018-06-08","https://i.scdn.co/image/ab67616d0000b273013c00ee367dd85396f79c82","1","3","153351","https://p.scdn.co/mp3-preview/7632901c53461c79efd4dda579b3e4ef5c0f05c5?cid=9950ac751e34487dbbe027c4fd7f8e99","true","67","USUM71808236","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-05T07:22:37Z"
"spotify:track:0ZLuW8uOXdFNWcI40C0OC2","Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track","spotify:artist:2LIk90788K0zvyj2JJVwkJ, spotify:artist:2jku7tDXc6XoB6MO2hFuqg, spotify:artist:4r63FhuTkUYltbVAg5TQnk, spotify:artist:55Aa2cqylxrFIXC767Z865","Jack Harlow, Tory Lanez, DaBaby, Lil Wayne","spotify:album:5g2INX6dnMIJG0xKygXwF3","Thats What They All Say","spotify:artist:2LIk90788K0zvyj2JJVwkJ","Jack Harlow","2020-12-11","https://i.scdn.co/image/ab67616d0000b273aeb14ead136118a987246b63","1","15","227478","https://p.scdn.co/mp3-preview/5362b7871570a2a4b4af8bead9049dd14808875e?cid=9950ac751e34487dbbe027c4fd7f8e99","true","65","USAT22007702","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-05T07:22:43Z"
"spotify:track:0JP9xo3adEtGSdUEISiszL","Moonlight","spotify:artist:15UsOTVnJzReFVN1VCnxy4","XXXTENTACION","spotify:album:2Ti79nwTsont5ZHfdxIzAm","?","spotify:artist:15UsOTVnJzReFVN1VCnxy4","XXXTENTACION","2018-03-16","https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c","1","3","135090","https://p.scdn.co/mp3-preview/fc7faf8b857409dd3655ccbc084d90c4f2551797?cid=9950ac751e34487dbbe027c4fd7f8e99","true","83","USUG11800209","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-05T07:22:51Z"
"spotify:track:1auxYwYrFRqZP7t3s7w4um","Ni**as In Paris","spotify:artist:3nFkdlSjzX9mRTtwJOzDYB, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","JAY-Z, Kanye West","spotify:album:0OcMap99vLEeGkBCfCwRwS","Watch The Throne","spotify:artist:3nFkdlSjzX9mRTtwJOzDYB, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","JAY-Z, Kanye West","2011-08-08","https://i.scdn.co/image/ab67616d0000b27352e61456aa4995ba48d94e30","1","3","219333","https://p.scdn.co/mp3-preview/74a43f4b201a974603ad47f3917d0388e60d28f4?cid=9950ac751e34487dbbe027c4fd7f8e99","true","82","USUM71111621","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-05T07:41:00Z"
"spotify:track:0zLClc0emc6qUeV1p5nc99","No More Parties In LA","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:7gsWAHLeT0w7es6FofOXk1","The Life Of Pablo","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2016-06-10","https://i.scdn.co/image/ab67616d0000b2732a7db835b912dc5014bd37f4","1","17","374413","https://p.scdn.co/mp3-preview/338a7724ede3ccebf59aca7d1242f4278b6f13f5?cid=9950ac751e34487dbbe027c4fd7f8e99","true","73","USUM71603085","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-05T07:41:06Z"
"spotify:track:7vgTNTaEz3CsBZ1N4YQalM","Ghost Town","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:2HPaUgqeutzr3jx5a9WyDV","Kanye West, PARTYNEXTDOOR","spotify:album:2Ek1q2haOnxVqhvVKqMvJe","ye","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2018-06-01","https://i.scdn.co/image/ab67616d0000b2730cd942c1a864afa4e92d04f2","1","6","271386","https://p.scdn.co/mp3-preview/b01411c77500efa3830f69a04a0026d5cb01f3e7?cid=9950ac751e34487dbbe027c4fd7f8e99","true","80","USUM71807761","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-05T07:41:12Z"
"spotify:track:7LR85XLWw2yXqKBSI5brbG","Run This Town","spotify:artist:3nFkdlSjzX9mRTtwJOzDYB, spotify:artist:5pKCCKE2ajJHZ9KAiaK11H, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","JAY-Z, Rihanna, Kanye West","spotify:album:2CUT0104gySOIvqwtXeFsX","The Blueprint 3","spotify:artist:3nFkdlSjzX9mRTtwJOzDYB","JAY-Z","2009-09-08","https://i.scdn.co/image/ab67616d0000b273fec1b815bb3c50a64a90fd10","1","4","267520","https://p.scdn.co/mp3-preview/82980f868b2a260cdb3e72758f3bc98e7e69bf42?cid=9950ac751e34487dbbe027c4fd7f8e99","true","80","USJZ10900010","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-05T07:41:16Z"
"spotify:track:6etwirSInfuJrSOlogS6Sh","American Boy","spotify:artist:5T0MSzX9RC5NA6gAI6irSn, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Estelle, Kanye West","spotify:album:1fpyVGMhF1vdl4XTFo1IH0","Shine","spotify:artist:5T0MSzX9RC5NA6gAI6irSn","Estelle","2008-03-28","https://i.scdn.co/image/ab67616d0000b27398dc3e242a818007dd67b7c5","1","3","284733","https://p.scdn.co/mp3-preview/6f51d610e0fcdf1a2452dde184f2c3c1a761885f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","81","USAT20706210","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-05T07:41:20Z"
"spotify:track:21vc2kQZMS00cAyNT82a1M","VULTURES","spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq, spotify:artist:3L6bhGrHegoci41Jx2nP0V","¥$, Kanye West, Ty Dolla $ign, Bump J","spotify:album:4BdfszFenZ1eMrISGvourZ","VULTURES","spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","¥$, Kanye West, Ty Dolla $ign","2023-11-22","https://i.scdn.co/image/ab67616d0000b273a7d9b15d628214a9f99bc651","1","1","237534","https://p.scdn.co/mp3-preview/5537f497689d1c6efd8c34eea62f4b369cb8da57?cid=9950ac751e34487dbbe027c4fd7f8e99","true","41","CA5KR2406316","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-05T07:41:24Z"
"spotify:track:19a3JfW8BQwqHWUMbcqSx8","Famous","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:7gsWAHLeT0w7es6FofOXk1","The Life Of Pablo","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2016-06-10","https://i.scdn.co/image/ab67616d0000b2732a7db835b912dc5014bd37f4","1","4","196040","https://p.scdn.co/mp3-preview/16ebadc47c12143cc586f2d66b839207e8ec7ec1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","72","USUM71603020","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-05T07:41:32Z"
"spotify:track:4bDPr2VAjcfgUDmN9dGOC3","Why I Love You","spotify:artist:3nFkdlSjzX9mRTtwJOzDYB, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:1zV9UjTUevjp5VUddqIUUn","JAY-Z, Kanye West, Mr Hudson","spotify:album:0OcMap99vLEeGkBCfCwRwS","Watch The Throne","spotify:artist:3nFkdlSjzX9mRTtwJOzDYB, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","JAY-Z, Kanye West","2011-08-08","https://i.scdn.co/image/ab67616d0000b27352e61456aa4995ba48d94e30","1","12","201453","https://p.scdn.co/mp3-preview/faa5aeeccba4e9f41ad31041d4557127377393a5?cid=9950ac751e34487dbbe027c4fd7f8e99","true","72","USUM71111678","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-05T07:41:36Z"
"spotify:track:2uwnP6tZVVmTovzX5ELooy","Power Trip (feat. Miguel)","spotify:artist:6l3HvQ5sa6mXTsMTB19rO5, spotify:artist:360IAlyVv4PCEVjgyMZrxK","J. Cole, Miguel","spotify:album:5FP9keIJnlSCKnkdVOf623","Born Sinner (Deluxe Version)","spotify:artist:6l3HvQ5sa6mXTsMTB19rO5","J. Cole","2013-06-18","https://i.scdn.co/image/ab67616d0000b273c1bb124f993488cf21b269fc","1","4","241160","https://p.scdn.co/mp3-preview/ef176d05d28a19589410591f22d549bf9d8e1c42?cid=9950ac751e34487dbbe027c4fd7f8e99","true","81","USQX91300310","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-08T14:46:08Z"
"spotify:track:3s7MCdXyWmwjdcWh7GWXas","Violent Crimes","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:2Ek1q2haOnxVqhvVKqMvJe","ye","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2018-06-01","https://i.scdn.co/image/ab67616d0000b2730cd942c1a864afa4e92d04f2","1","7","215320","https://p.scdn.co/mp3-preview/46bee66e9e81c3a3784069ba2fd9d2d24772760b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","83","USUM71807795","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-10T20:12:08Z"
"spotify:track:1wBuTYRugaQTGMl0BH08yX","Jaane Kyun","spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb, spotify:artist:6CXEwIaXYfVJ84biCxqc9k","Vishal-Shekhar, Vishal Dadlani","spotify:album:12kvPITsyFzJXV5h8TUl60","Dostana (Original Motion Picture Soundtrack) [Deluxe Edition]","spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb","Vishal-Shekhar","2008-10-08","https://i.scdn.co/image/ab67616d0000b27374f3d70e1eeafc08c1e5387d","1","1","276106","https://p.scdn.co/mp3-preview/2f0f897c8428d8fd5a8f44102e5db9a200c43d64?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","INS170816338","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-11T06:26:40Z"
"spotify:track:3FjK86616FbluOfTxNK2gY","ANXIETY (feat. Doechii)","spotify:artist:6EPlBSH2RSiettczlz7ihV, spotify:artist:4E2rKHVDssGJm2SCDOMMJB","Sleepy Hallow, Doechii","spotify:album:2Qq4N5lYtsZspF2QFLKcbY","Boy Meets World","spotify:artist:6EPlBSH2RSiettczlz7ihV","Sleepy Hallow","2023-09-15","https://i.scdn.co/image/ab67616d0000b273b61bab0113fd666ceab61615","1","7","148928","https://p.scdn.co/mp3-preview/066d874dba49b223e4a6fd6ce219b17a0c9c91aa?cid=9950ac751e34487dbbe027c4fd7f8e99","true","88","USRC12202650","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-11T12:31:39Z"
"spotify:track:58ziOzRlHca73GztvQvT7p","GOOBA","spotify:artist:7gZfnEnfiaHzxARJ2LeXrf","6ix9ine","spotify:album:0N9Jv30YMYOJJYzMouUvLl","Tekashi 6ix9ine's Greatest Hits","spotify:artist:7gZfnEnfiaHzxARJ2LeXrf","6ix9ine","2024-07-19","https://i.scdn.co/image/ab67616d0000b273cc928c1959068c9361542a27","1","5","132303","https://p.scdn.co/mp3-preview/138de3fab3eddfdba1f224628984f712a142be3e?cid=9950ac751e34487dbbe027c4fd7f8e99","true","29","QZA742002191","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-11T17:11:17Z"
"spotify:track:6Hfu9sc7jvv6coyy2LlzBF","Hurricane","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:5CnpZV3q5BcESefcB3WJmz","Donda","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2021-08-29","https://i.scdn.co/image/ab67616d0000b273cad190f1a73c024e5a40dddd","1","5","243187","https://p.scdn.co/mp3-preview/61e2133972cfc4e1e14cd0570d7c488688a86a07?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","USUM72116311","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-11T21:19:30Z"
"spotify:track:3kMuboT0w12sERco7G2RhS","MASTER/ACTION","spotify:artist:1FfDs6OihC3kY6Vfs1p0oa","Lucas Home","spotify:album:3PBmkXJ1QEMobWpNkcXUsQ","MASTER/ACTION","spotify:artist:1FfDs6OihC3kY6Vfs1p0oa","Lucas Home","2023-01-02","https://i.scdn.co/image/ab67616d0000b273e535b5c73e9fd35bc23dac1c","1","1","236000","https://p.scdn.co/mp3-preview/bbb70019b2700c25066b2c532987e5e55771b0ad?cid=9950ac751e34487dbbe027c4fd7f8e99","true","53","QZTB92236286","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-11T21:29:24Z"
"spotify:track:1nTzXNZCnZ0T7S8BqkL98r","how deep?","spotify:artist:2kCO8LXN1usaOPL3iEE28I","Tai Verdes","spotify:album:6TIzz9Z4n03E5USTDzBweS","HDTV","spotify:artist:2kCO8LXN1usaOPL3iEE28I","Tai Verdes","2022-09-16","https://i.scdn.co/image/ab67616d0000b273a41aa93ae4c465ec34734c7e","1","14","154506","https://p.scdn.co/mp3-preview/675702aecd86601313fe6e1141ae43385022d8a1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","USAR12200373","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-11T21:36:46Z"
"spotify:track:19px0LYNwmvyh0QDPE9qHu","Cozy Forever","spotify:artist:4uc4iep3LqgSj8qN4kp7qD","Kembe X","spotify:album:2COWtu9t1hjeWoCspLd1hL","Cozy Forever","spotify:artist:4uc4iep3LqgSj8qN4kp7qD","Kembe X","2021-11-12","https://i.scdn.co/image/ab67616d0000b2736523dbdb1ed76fa8e0cc1f0c","1","1","145454","https://p.scdn.co/mp3-preview/2514e61354d3e3978ff642d4cd31d20b5ed0ec4d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","47","QZNWW2125548","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-11T21:38:32Z"
"spotify:track:5mHdCZtVyb4DcJw8799hZp","Escapism.","spotify:artist:5KKpBU5eC2tJDzf0wmlRp2, spotify:artist:12Zk1DFhCbHY6v3xep2ZjI","RAYE, 070 Shake","spotify:album:3U8n8LzBx2o9gYXvvNq4uH","My 21st Century Blues","spotify:artist:5KKpBU5eC2tJDzf0wmlRp2","RAYE","2023-02-03","https://i.scdn.co/image/ab67616d0000b27394e5237ce925531dbb38e75f","1","5","272373","https://p.scdn.co/mp3-preview/8a8fcaf9ddf050562048d1632ddc880c9ce7c972?cid=9950ac751e34487dbbe027c4fd7f8e99","true","81","QMDA62217995","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-11T21:45:47Z"
"spotify:track:07FkzikE6FuHIa8Ma7zJGc","Lie","spotify:artist:6fOMl44jA4Sp5b9PpYCkzz","NF","spotify:album:1KOmHyNLuOe5YrPhD3Juuf","Perception","spotify:artist:6fOMl44jA4Sp5b9PpYCkzz","NF","2017-10-06","https://i.scdn.co/image/ab67616d0000b273cd733919ee57d0cc466e152f","1","13","209213","https://p.scdn.co/mp3-preview/eabf67dd326edc369d3b93029b5199476bc170ae?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","USUM71708227","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-11T21:46:52Z"
"spotify:track:0EgLxY52mpGsXETyEsgVlP","HOPE","spotify:artist:6fOMl44jA4Sp5b9PpYCkzz","NF","spotify:album:6zaisPwfcIAfdUGPj3mmGY","HOPE","spotify:artist:6fOMl44jA4Sp5b9PpYCkzz","NF","2023-04-07","https://i.scdn.co/image/ab67616d0000b273ff8a4276b3be31c839557439","1","1","264473","https://p.scdn.co/mp3-preview/664126639bda259bb7e5bf47989f50f023298575?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","USUM72300445","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-11T21:47:04Z"
"spotify:track:3oLe5ZILASG8vU5dxIMfLY","The Search","spotify:artist:6fOMl44jA4Sp5b9PpYCkzz","NF","spotify:album:46xdC4Qcvscfs3Ai2RIHcv","The Search","spotify:artist:6fOMl44jA4Sp5b9PpYCkzz","NF","2019-07-26","https://i.scdn.co/image/ab67616d0000b273942a0c9ac8f1def7c8805044","1","1","248053","https://p.scdn.co/mp3-preview/d74629427f19063bccc36caab74f924d093918a8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","USUM71907048","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-11T21:48:37Z"
"spotify:track:5rLyYxZNzca00ENADO9m54","When I Grow Up","spotify:artist:6fOMl44jA4Sp5b9PpYCkzz","NF","spotify:album:46xdC4Qcvscfs3Ai2RIHcv","The Search","spotify:artist:6fOMl44jA4Sp5b9PpYCkzz","NF","2019-07-26","https://i.scdn.co/image/ab67616d0000b273942a0c9ac8f1def7c8805044","1","8","196800","https://p.scdn.co/mp3-preview/7d1204813ea6f3163b5520f84a02615a330d426e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","USUM71910672","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-11T21:50:16Z"
"spotify:track:0pHrAAe6sSVDeUeNe5IesY","MOTTO","spotify:artist:6fOMl44jA4Sp5b9PpYCkzz","NF","spotify:album:6zaisPwfcIAfdUGPj3mmGY","HOPE","spotify:artist:6fOMl44jA4Sp5b9PpYCkzz","NF","2023-04-07","https://i.scdn.co/image/ab67616d0000b273ff8a4276b3be31c839557439","1","2","217271","https://p.scdn.co/mp3-preview/98136bf96c23375c763ffb49f2eb25c51d3e2415?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","USUM72300446","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-11T21:52:21Z"
"spotify:track:6fMpW2jYiXS6tpx2WgMIys","SUFFICE","spotify:artist:6fOMl44jA4Sp5b9PpYCkzz","NF","spotify:album:6zaisPwfcIAfdUGPj3mmGY","HOPE","spotify:artist:6fOMl44jA4Sp5b9PpYCkzz","NF","2023-04-07","https://i.scdn.co/image/ab67616d0000b273ff8a4276b3be31c839557439","1","7","265529","https://p.scdn.co/mp3-preview/4b9cfb789e38619f4fd4b9825204ab8879094843?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","USUM72300451","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-11T21:56:23Z"
"spotify:track:2IRZnDFmlqMuOrYOLnZZyc","Going Bad (feat. Drake)","spotify:artist:20sxb77xiYeusSH8cVdatc, spotify:artist:3TVXtAsR1Inumwj472S9r4","Meek Mill, Drake","spotify:album:6UYZEYjpN1DYRW0kqFy9ZE","Championships","spotify:artist:20sxb77xiYeusSH8cVdatc","Meek Mill","2018-11-30","https://i.scdn.co/image/ab67616d0000b273cd63c5962050729d260077d6","1","9","180522","https://p.scdn.co/mp3-preview/d99e58e0b5eed07a7fb99f29838dbfdd08178093?cid=9950ac751e34487dbbe027c4fd7f8e99","true","77","USAT21812710","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-17T10:36:53Z"
"spotify:track:5JDt5WMOblLmpnbn1GUjzW","One More Chance","spotify:artist:5me0Irg2ANcsgc93uaYrpb","The Notorious B.I.G.","spotify:album:1y8mwQegnbqBVd1Byl5VIa","Ready To Die: For The Women","spotify:artist:5me0Irg2ANcsgc93uaYrpb","The Notorious B.I.G.","2024-09-20","https://i.scdn.co/image/ab67616d0000b2736ba48e2e0afe8a3399fb6051","1","3","283026","https://p.scdn.co/mp3-preview/72b940cd02bf662e00c95d646b54e32fc0a9329f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","24","USBB40580811","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-17T10:39:21Z"
"spotify:track:119c93MHjrDLJTApCVGpvx","C.R.E.A.M. (Cash Rules Everything Around Me)","spotify:artist:34EP7KEpOjXcM2TCat1ISk","Wu-Tang Clan","spotify:album:3tQd5mwBtVyxCoEo4htGAV","Enter The Wu-Tang (36 Chambers) [Expanded Edition]","spotify:artist:34EP7KEpOjXcM2TCat1ISk","Wu-Tang Clan","1993-11-09","https://i.scdn.co/image/ab67616d0000b2735901aaa980d3e714bf01171c","1","8","252026","https://p.scdn.co/mp3-preview/a4a5cbb514e2f34d0152da0f9f76d48d07995e5c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","75","USRC19300133","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-17T19:32:42Z"
"spotify:track:5STdMlrBf6pqWiNE7WqxSi","Many Men (Wish Death)","spotify:artist:3q7HBObVc0L8jNeTe5Gofh","50 Cent","spotify:album:5G5rgQHzdQnw32SI0WjIo5","Get Rich Or Die Tryin'","spotify:artist:3q7HBObVc0L8jNeTe5Gofh","50 Cent","2003-02-06","https://i.scdn.co/image/ab67616d0000b273d843fabb75fef14010e30cae","1","4","256240","https://p.scdn.co/mp3-preview/bae8733e3107658ebd55cf13f090091db1697a5c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","78","USIR10300018","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-17T19:32:43Z"
"spotify:track:6MF4tRr5lU8qok8IKaFOBE","Under The Sun (with J. Cole & Lute feat. DaBaby)","spotify:artist:1iNqsUDUraNWrj00bqssQG, spotify:artist:6l3HvQ5sa6mXTsMTB19rO5, spotify:artist:75WcpJKWXBV3o3cfluWapK, spotify:artist:4r63FhuTkUYltbVAg5TQnk","Dreamville, J. Cole, Lute, DaBaby","spotify:album:2n3quCZ0anEa46j2IveacI","Revenge Of The Dreamers III","spotify:artist:1iNqsUDUraNWrj00bqssQG, spotify:artist:6l3HvQ5sa6mXTsMTB19rO5","Dreamville, J. Cole","2019-07-05","https://i.scdn.co/image/ab67616d0000b273c0ae820e3b64854de4642101","1","1","202040","https://p.scdn.co/mp3-preview/11d164a8bec2ce7f157bb83b070a4c4271359a6d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","72","USUM71912963","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-17T19:32:46Z"
"spotify:track:51EC3I1nQXpec4gDk0mQyP","90210 (feat. Kacy Hill)","spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY, spotify:artist:4dYQmk5ma04mZ1KJ9KkAQK","Travis Scott, Kacy Hill","spotify:album:4PWBTB6NYSKQwfo79I3prg","Rodeo","spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY","Travis Scott","2015-09-04","https://i.scdn.co/image/ab67616d0000b2736cfd9a7353f98f5165ea6160","1","5","339066","https://p.scdn.co/mp3-preview/c357bde24bdd21336d2c218f4331909bc3a458ea?cid=9950ac751e34487dbbe027c4fd7f8e99","true","82","USSM11506731","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-17T19:32:49Z"
"spotify:track:1Qrg8KqiBpW07V7PNxwwwL","Kill Bill","spotify:artist:7tYKF4w9nC0nq9CsPZTHyP","SZA","spotify:album:1nrVofqDRs7cpWXJ49qTnP","SOS","spotify:artist:7tYKF4w9nC0nq9CsPZTHyP","SZA","2022-12-08","https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5","1","2","153946","https://p.scdn.co/mp3-preview/4bd2dc84016f3743add7eea8b988407b1b900672?cid=9950ac751e34487dbbe027c4fd7f8e99","false","86","USRC12204584","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-18T13:28:26Z"
"spotify:track:5J5Bbx7lKQOQXeW1EAL9Mz","Call 9-1-1","spotify:artist:3zNM2tRfTX6LI1lN2PlrTt","Westside Connection","spotify:album:2fsMp83A31t6nqp1TvV7OB","Terrorist Threats","spotify:artist:3zNM2tRfTX6LI1lN2PlrTt","Westside Connection","2003-12-09","https://i.scdn.co/image/ab67616d0000b27355b96f6473372230c80847a1","1","2","223760","https://p.scdn.co/mp3-preview/b6ca1f48309d08b7073e031bb6a3d96227a5640f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","52","USPO10300070","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-24T20:04:39Z"
